year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Operating profit before tax,57,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Total assets,1303,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Fixed tangible assets,602,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Activity unit,219,COUNT
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Rolling mean employees,2778,COUNT
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Salaries and wages paid,129,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,"Sales, government funding, grants and subsidies",536,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Total income,592,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Total expenditure,536,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Operating profit before tax,51,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Total assets,1620,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Fixed tangible assets,866,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Activity unit,105,COUNT
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Rolling mean employees,3039,COUNT
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Salaries and wages paid,133,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,"Sales, government funding, grants and subsidies",566,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Total income,580,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Total expenditure,692,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Operating profit before tax,-3,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Total assets,1880,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Fixed tangible assets,1229,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Activity unit,30,COUNT
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Rolling mean employees,2136,COUNT
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Salaries and wages paid,104,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,"Sales, government funding, grants and subsidies",641,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Total income,671,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Total expenditure,631,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Operating profit before tax,52,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Total assets,1146,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Fixed tangible assets,781,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Activity unit,12,COUNT
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Rolling mean employees,1728,COUNT
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Salaries and wages paid,92,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,"Sales, government funding, grants and subsidies",443,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Total income,513,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Total expenditure,492,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Operating profit before tax,57,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Total assets,1403,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Fixed tangible assets,C,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Activity unit,9,COUNT
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Rolling mean employees,3135,COUNT
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Salaries and wages paid,125,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,"Sales, government funding, grants and subsidies",668,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Total income,678,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Total expenditure,628,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Operating profit before tax,57,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Total assets,882,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Fixed tangible assets,C,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Activity unit,70029,COUNT
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Rolling mean employees,24225,COUNT
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Salaries and wages paid,1346,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,"Sales, government funding, grants and subsidies",17756,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Total income,20311,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Total expenditure,16378,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Operating profit before tax,3999,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Total assets,166770,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Fixed tangible assets,117381,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",a_0,Activity unit,32631,COUNT
2011,M,"Professional, Scientific and Technical Services",a_0,Rolling mean employees,0,COUNT
2011,M,"Professional, Scientific and Technical Services",a_0,Salaries and wages paid,1273,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",a_0,"Sales, government funding, grants and subsidies",5236,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",a_0,Total income,5348,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",a_0,Total expenditure,4099,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",a_0,Operating profit before tax,1272,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",a_0,Total assets,5088,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",a_0,Fixed tangible assets,1240,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",b_1-5,Activity unit,12498,COUNT
2011,M,"Professional, Scientific and Technical Services",b_1-5,Rolling mean employees,23163,COUNT
2011,M,"Professional, Scientific and Technical Services",b_1-5,Salaries and wages paid,1564,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",b_1-5,"Sales, government funding, grants and subsidies",4329,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",b_1-5,Total income,4540,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",b_1-5,Total expenditure,3895,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",b_1-5,Operating profit before tax,682,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",b_1-5,Total assets,5113,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",b_1-5,Fixed tangible assets,585,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",c_6-9,Activity unit,1497,COUNT
2011,M,"Professional, Scientific and Technical Services",c_6-9,Rolling mean employees,10926,COUNT
2011,M,"Professional, Scientific and Technical Services",c_6-9,Salaries and wages paid,732,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",c_6-9,"Sales, government funding, grants and subsidies",1898,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",c_6-9,Total income,1958,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",c_6-9,Total expenditure,1718,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",c_6-9,Operating profit before tax,255,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",c_6-9,Total assets,2696,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",c_6-9,Fixed tangible assets,156,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",d_10-19,Activity unit,1416,COUNT
2011,M,"Professional, Scientific and Technical Services",d_10-19,Rolling mean employees,18915,COUNT
2011,M,"Professional, Scientific and Technical Services",d_10-19,Salaries and wages paid,1261,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",d_10-19,"Sales, government funding, grants and subsidies",3169,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",d_10-19,Total income,3262,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",d_10-19,Total expenditure,2852,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",d_10-19,Operating profit before tax,420,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",d_10-19,Total assets,2155,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",d_10-19,Fixed tangible assets,226,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",e_20-49,Activity unit,615,COUNT
2011,M,"Professional, Scientific and Technical Services",e_20-49,Rolling mean employees,18837,COUNT
2011,M,"Professional, Scientific and Technical Services",e_20-49,Salaries and wages paid,1266,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",e_20-49,"Sales, government funding, grants and subsidies",3251,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",e_20-49,Total income,3634,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",e_20-49,Total expenditure,2977,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",e_20-49,Operating profit before tax,692,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",e_20-49,Total assets,3561,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",e_20-49,Fixed tangible assets,383,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",f_50-99,Activity unit,168,COUNT
2011,M,"Professional, Scientific and Technical Services",f_50-99,Rolling mean employees,11538,COUNT
2011,M,"Professional, Scientific and Technical Services",f_50-99,Salaries and wages paid,752,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",f_50-99,"Sales, government funding, grants and subsidies",1832,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",f_50-99,Total income,1985,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",f_50-99,Total expenditure,1759,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",f_50-99,Operating profit before tax,258,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",f_50-99,Total assets,2033,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",f_50-99,Fixed tangible assets,153,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",g_100-199,Activity unit,54,COUNT
2011,M,"Professional, Scientific and Technical Services",g_100-199,Rolling mean employees,7863,COUNT
2011,M,"Professional, Scientific and Technical Services",g_100-199,Salaries and wages paid,539,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",g_100-199,"Sales, government funding, grants and subsidies",1379,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",g_100-199,Total income,1483,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",g_100-199,Total expenditure,1297,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",g_100-199,Operating profit before tax,143,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",g_100-199,Total assets,1720,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",g_100-199,Fixed tangible assets,88,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",h_200+,Activity unit,51,COUNT
2011,M,"Professional, Scientific and Technical Services",h_200+,Rolling mean employees,23442,COUNT
2011,M,"Professional, Scientific and Technical Services",h_200+,Salaries and wages paid,1751,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",h_200+,"Sales, government funding, grants and subsidies",4660,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",h_200+,Total income,5988,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",h_200+,Total expenditure,5042,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",h_200+,Operating profit before tax,1189,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",h_200+,Total assets,28809,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",h_200+,Fixed tangible assets,1057,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",i_Industry_Total,Activity unit,48924,COUNT
2011,M,"Professional, Scientific and Technical Services",i_Industry_Total,Rolling mean employees,114681,COUNT
2011,M,"Professional, Scientific and Technical Services",i_Industry_Total,Salaries and wages paid,9139,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",i_Industry_Total,"Sales, government funding, grants and subsidies",25753,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",i_Industry_Total,Total income,28198,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",i_Industry_Total,Total expenditure,23640,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",i_Industry_Total,Operating profit before tax,4912,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",i_Industry_Total,Total assets,51175,DOLLARS(millions)
2011,M,"Professional, Scientific and Technical Services",i_Industry_Total,Fixed tangible assets,3888,DOLLARS(millions)
2011,N,Administrative and Support Services,a_0,Activity unit,8766,COUNT
2011,N,Administrative and Support Services,a_0,Rolling mean employees,0,COUNT
2011,N,Administrative and Support Services,a_0,Salaries and wages paid,159,DOLLARS(millions)
2011,N,Administrative and Support Services,a_0,"Sales, government funding, grants and subsidies",1398,DOLLARS(millions)
2011,N,Administrative and Support Services,a_0,Total income,1435,DOLLARS(millions)
2011,N,Administrative and Support Services,a_0,Total expenditure,1266,DOLLARS(millions)
2011,N,Administrative and Support Services,a_0,Operating profit before tax,175,DOLLARS(millions)
2011,N,Administrative and Support Services,a_0,Total assets,1346,DOLLARS(millions)
2011,N,Administrative and Support Services,a_0,Fixed tangible assets,504,DOLLARS(millions)
2011,N,Administrative and Support Services,b_1-5,Activity unit,4305,COUNT
2011,N,Administrative and Support Services,b_1-5,Rolling mean employees,7785,COUNT
2011,N,Administrative and Support Services,b_1-5,Salaries and wages paid,330,DOLLARS(millions)
